mapping_num,description,omop_concept_id,omop_concept_name
SR00070,수술후 1일간 통증제거술,4175360,Postoperative procedures
SR00071,수술후 2일간 통증제거술,4021823,Pain control
SR00071,수술후 2일간 통증제거술,4086425,Patient controlled analgesia
SR00071,수술후 2일간 통증제거술,4145648,Preoperative/postoperative procedures
SR00071,수술후 2일간 통증제거술,4175360,Postoperative procedures
SR00072,수족지부 신경봉합술,4119237,Nerve sutured
SR00073,"수지 및 기타 Splint 제작, 소",4080246,Splinting of hand
SR00074,"수지및기타 splint 제작,소",2007609,Application of splint
SR00075,신경블록 통증제거(교환),4210480,Nerve block
SR00076,신경블록 통증제거술,4210480,Nerve block
SR00077,신장결석제거술 by Flexible URS,4279393,Pyelolithotomy
SR00077,신장결석제거술 by Flexible URS,4305074,Ureterorenoscopy
SR00078,심박기거치술(체외용 심박기조작,4264060,Cardiotachometry
SR00079,악하선및 설악선적출술,4010263,Excision of sublingual gland
SR00079,악하선및 설악선적출술,4187383,Excision of submandibular gland
SR00080,액와 감시림프절절제술(방사선검출기이용),2002305,Excision of axillary lymph node
SR00081,액와감시림프절절제술,40481912,Excision of sentinel lymph node
SR00082,역행성담췌관내시경하기계적쇄석술,2108910,"Endoscopic retrograde cholangiopancreatography (ERCP); with endoscopic retrograde destruction, lithotripsy of calculus/calculi, any method"
SR00083,역행성담췌관내시경하유두괄약근절개술,2108907,Endoscopic retrograde cholangiopancreatography (ERCP); with sphincterotomy/papillotomy
SR00084,역행성담췌관내시경하확장술,2108914,"Endoscopic retrograde cholangiopancreatography (ERCP); with endoscopic retrograde balloon dilation of ampulla, biliary and/or pancreatic duct(s)"
SR00085,염증성처치,4080499,Dressing of wound
SR00086,와동형성(1치당),4121947,Cavity preparation of tooth
SR00087,외과수술후처치(염증),4145648,Preoperative/postoperative procedures
SR00088,외과술후처치(간단),4145648,Preoperative/postoperative procedures
SR00089,외과술후처치(복잡),4145648,Preoperative/postoperative procedures
SR00090,외성기종양적출술,4157779,Excision of malignant neoplasm
SR00091,요관경하ureterolithotomy(lower,4237124,Ureterolithotomy
SR00091,요관경하ureterolithotomy(lower,4301429,Ureteroscopy
SR00092,요관경하ureterolithotomy(upper,4237124,Ureterolithotomy
SR00092,요관경하ureterolithotomy(upper,4301429,Ureteroscopy
SR00093,요실금근본수술(질강-기타),2109750,"Anterior vesicourethropexy, or urethropexy (eg, Marshall-Marchetti-Krantz, Burch); simple"
SR00094,유도분만경산제1태아,4032756,Labour Induction
SR00095,유도분만초산제1태아,4032756,Labour Induction
SR00096,응급근관처치,4208099,Endodontic procedure
SR00097,이개혈종절개배액술(천자포함),40481439,Incision and drainage of haematoma
SR00098,인공관절치환술(슬관절),4327580,Replacement of total knee joint
SR00099,인공뼈이식,4214028,Bone graft
SR00100,인공수정 A,4138741,Intrauterine artificial insemination
SR00101,인공수정 B,4138741,Intrauterine artificial insemination
SR00102,인후농양절개술(경경부),4069496,Incision of retropharyngeal abscess
SR00103,자궁내장치(비급여),2110194,Insertion of intrauterine device (IUD)
SR00104,장루술,4077433,Formation of artificial anus
SR00105,전공의)창상봉합안면단순1범위1.5-3CM,4125906,Suture open wound
SR00106,"절개생검,근육 및 연부조직",2110149,"Biopsy, single or multiple, or local excision of lesion, with or without fulguration (separate procedure)"
SR00106,"절개생검,근육 및 연부조직",4321986,Incisional biopsy
SR00107,절개술안면이외1범위2CM이상,4147894,Incision
SR00108,정상분만경산제1태아,4071507,Normal delivery procedure
SR00109,정상분만초산제1태아,4071507,Normal delivery procedure
SR00110,제왕절개술 전 질식분만시도,4331179,"Vaginal delivery, medical personnel present"
SR00111,종격동청소술(폐관련수술동시),4042645,Mediastinal procedure
SR00112,"중요말초신경(사지부,구간)신경봉합술",4280418,Peripheral neurorrhaphy
SR00113,직접봉합혈관성형술(기타),4054559,Repair of blood vessel
SR00114,질강처치,4043195,Procedure on vagina
SR00115,"질벽봉합술(전질벽,후질벽및 회?",4030390,Combined anteroposterior colporrhaphy
SR00116,창상봉합술안면단순1범위5미만,4125906,Suture open wound
SR00117,창상봉합술안면단순1범위5이상,4125906,Suture open wound
SR00118,창상봉합술안면단순1범위근육,4125906,Suture open wound
SR00119,창상봉합술안면단순2-1범위5미만,4125906,Suture open wound
SR00120,창상봉합술안면단순2-1범위5이상,4125906,Suture open wound
SR00121,창상봉합술안면단순2-1범위근육,4296614,Suture of muscle
SR00122,창상봉합술안면변연1범위(근육),4057680,Debridement and suture
SR00123,창상봉합술안면변연절제1범위5미,4057680,Debridement and suture
SR00124,창상봉합술안면변연절제1범위5이,4057680,Debridement and suture
SR00125,창상봉합술안면외단순2-1(5미만),4125906,Suture open wound
SR00126,창상봉합술안면외단순2-1(5이상),4125906,Suture open wound
SR00127,창상봉합술안면외단순2-1(근육장,4125906,Suture open wound
SR00128,창상봉합술안면외변연1범위5미만,4125906,Suture open wound
SR00129,창상봉합술안면외변연1범위5이상,4125906,Suture open wound
SR00130,창상봉합술안면외변연1범위근육,4296614,Suture of muscle
SR00131,창상봉합술안면외변연2-1(5이상),4057680,Debridement and suture
SR00132,창상봉합술안면외변연2-1근육장?창상봉합술안면외변연2-1근육장?,4057680,Debridement and suture
SR00133,창상봉합술안면이외단순1범위5미,4125906,Suture open wound
SR00134,창상봉합술안면이외단순1범위5이,4125906,Suture open wound
SR00135,창상봉합술안면이외단순1범위근?창상봉합술안면이외단순1범위근?,4125906,Suture open wound
SR00136,척추고정(후방-요추-Cage를이용한 추체간 유합술),4182098,Primary posterior interbody fusion of joint of lumbar spine
SR00137,척추고정술(전방경추-기타),4242873,Cervical spinal fusion by anterior technique
SR00138,척추회백신경교통지 Gray Rami Communicans Block,4334892,Posterior primary rami block
SR00139,척추후근신경절(DRG) Block(OS),4333816,Spinal nerve root block
SR00140,체내고정용금속제거술(대퇴),4141907,Removal of internal fixation device of femur
SR00141,"체내고정용금속제거술(상완,견갑",4078211,Removal of internal fixation device from humerus
SR00141,"체내고정용금속제거술(상완,견갑",4307369,Removal of internal fixation device from scapula
SR00142,충수염수술,2109141,Appendectomy
SR00143,치석제거[전악],4071011,Scaling of tooth
SR00144,치아진정처치(1치당),4040556,Procedure on tooth
SR00145,"치조농양,구개농양소염수술",4262302,Drainage of alveolar tooth abscess
SR00146,컷다운의한동맥삽관술,2002172,Arterial catheterization
SR00147,터널식 또는 피하매몰 CVP Cath.제거술,42873079,Removal of tunneled central venous catheter
SR00148,피부레이저광선치료(1회당)-10cm2 미만의 피부병변,4180886,Phototherapy of skin
SR00149,"혈전제거술(동맥,기타)",4215779,Removal of embolus
SR00150,홀뮴 레이저를 이용한 전립선 광적출술,4038479,Laser enucleation of the prostate
SR00151,화학박피술 A,4082211,Chemical peel
SR00152,흉강경하 흉곽내 탐사술,4330099,Thoracoscopic procedure
SR00153,흉강삽관술(폐쇄식)주치의시행,4273755,Thoracic incision
SR00154,Abdominal Exploration,2003489,Laparotomy
SR00155,Abdominal Modified Radical Hysterectomy,2004469,Radical abdominal hysterectomy
SR00156,Acessory Breast Excision,4129188,Excision of supernumerary breast
SR00157,ACL Reconstuction,4343674,Reconstruction of anterior cruciate ligament of knee joint
SR00158,ACL Repair,4343674,Reconstruction of anterior cruciate ligament of knee joint
SR00159,ACROMINOPLAST&REPAIR(SHOULDER,4300754,Acromioplasty of shoulder
SR00160,ACROMINOPLASTY,4300754,Acromioplasty of shoulder
SR00161,Acromioplasty & Rotator cuff Repair(Primary Repair),2006163,Rotator cuff repair
SR00162,Acromioplasty & Rotator cuff Repair(Primary Repair)(Arthroscopy surgery),2006163,Rotator cuff repair
SR00163,ACROMIOPLASY & SHOULDER REPAIR,4300754,Acromioplasty of shoulder
SR00164,ADENOIDECTOMY,2001243,Adenoidectomy without tonsillectomy
SR00165,ADHESIOLYSIS,4117615,Division of adhesions
SR00166,ADNESECTOMY,4021363,Tubo-oophorectomy
SR00167,Adnesectomy(bilateral),4021363,Tubo-oophorectomy
SR00168,"Adrenalectomy, Unilateral",2000307,Unilateral adrenalectomy
SR00169,ADRENNALECTOMY,2000306,Excision of lesion of adrenal gland
SR00170,Allobone Graft,4020473,Allogeneic bone graft
SR00171,Allo-Bone Marrow Collection,4242257,Allogeneic bone marrow transplantation
SR00172,ALVEOLOPLASTY,2001148,Alveoloplasty
SR00173,AMALGAM POLISHING,4124186,ACR - Amalgam cement restoration
SR00174,"AMPUTATION OF LIMBS(FINGER,TOE",4159766,Amputation of toe
SR00175,"AMPUTATION OF LIMBS(HAND,FOOT)",4266202,Amputation of limb
SR00176,AMT,4036571,AMT - Anxiety management training
SR00177,"Anal Polypectomy,Transanal",4067440,Excision of anal polyp
SR00178,Anastomosis of Intestine,4128868,Gastrointestinal tract anastomosis - intestine
SR00179,Anoplasty(Stricturotomy),2003091,Repair of anus
SR00180,Anoscopy,4230660,Anoscopy
SR00181,Antepartum Care(제1태아),4173786,Antenatal care
SR00182,Anterior & Posterior Colporrhaphy(방광및직장류 미동반),4030390,Combined anteroposterior colporrhaphy
SR00183,Anterior Chamber Irrigation,4174057,Irrigation of anterior chamber of eye
SR00184,Anterior Resection of Rectum c LND,4166855,Anterior resection of rectum
SR00185,ANTERIOR RESECTION WITH LYMPHNODE,4166855,Anterior resection of rectum
SR00185,ANTERIOR RESECTION WITH LYMPHNODE,4238646,Excision of lymph node
SR00186,APICOECTOMY,40487004,Apicoectomy
SR00187,APPEBDECTOMY,2109141,Appendectomy
SR00188,APPENDECTOMY(PERFORATED),2002909,Other appendectomy
SR00189,"Appendectomy,Perforated",2109141,Appendectomy
SR00190,"Appendectomy,Simple",2109141,Appendectomy
SR00191,Arterioplasty Arteriorrhaphy(End-to-End) L,4238384,Repair of artery with suture
SR00191,Arterioplasty Arteriorrhaphy(End-to-End) L,4311041,Repair of artery
SR00192,"Arterioplasty Arteriorrhaphy,간단",4302749,Tenotomy
SR00193,"Arterioplasty(End-to-End),개복에의한것",4311041,Repair of artery
SR00194,"Arterioplasty, Arteriorrhaphy(End-to-End)",4238384,Repair of artery with suture
SR00194,"Arterioplasty, Arteriorrhaphy(End-to-End)",4311041,Repair of artery
SR00195,"Arteriorrhaphy(End-to-End),개복에의한것",4238384,Repair of artery with suture
SR00196,Arthrodesis spine(ant.cerv),4242873,Cervical spinal fusion by anterior technique
SR00197,Arthrodesis spine(post.cervica,4235729,Cervical spinal fusion by posterior technique
SR00198,Arthrodesis spine(post.lumbar),4208113,Spinal arthrodesis
SR00199,Arthrodesis spine(post.thorax),4190374,Fusion of thoracic spine
SR00200,"ARTHRODESIS(ELBOW,WRIST,ANKLE)",4199586,Arthrodesis of wrist joint
SR00200,"ARTHRODESIS(ELBOW,WRIST,ANKLE)",4238673,Arthrodesis of elbow
SR00200,"ARTHRODESIS(ELBOW,WRIST,ANKLE)",4270051,Arthrodesis of ankle
SR00201,Arthroscopic Adhesiolysis of Joint,4117615,Division of adhesions
SR00201,Arthroscopic Adhesiolysis of Joint,4313199,Arthroscopic procedure
SR00202,"Arthrotomy for Acute Septic Joint, Knee",2005640,Other arthrotomy of knee
SR00203,ARTIFICIAL TERMINATION OF PREG,4115153,Medical termination of pregnancy
SR00203,ARTIFICIAL TERMINATION OF PREG,4119975,Surgical termination of pregnancy
SR00204,Aseptic Dressing,4080499,Dressing of wound
SR00205,"Aseptic Dressing, Skin Graft 후",4080499,Dressing of wound
SR00206,"Aseptic Dressing, Skin Graft 후, 10-18%",4080499,Dressing of wound
SR00207,"Aseptic Dressing, Skin Graft 후, 37% 이상",4080499,Dressing of wound
SR00208,"Aseptic Dressing, Skin Graft 후,9% 이하",4080499,Dressing of wound
SR00209,Astigmatism Correction,4338736,Correction of astigmatism
SR00210,Augmentation Mammaplasty SM(200),2006435,Augmentation mammoplasty
SR00211,Augmentation Mammaplasty SS(150),2102739,"Mammaplasty, augmentation; without prosthetic implant"
SR00212,Augmentation Rhinoplasty MM(200),2001076,Augmentation rhinoplasty
SR00213,Augmentation Rhinoplasty SM(150),2001076,Augmentation rhinoplasty
SR00214,Augmentation Rhinoplasty SS(100),2001076,Augmentation rhinoplasty
SR00215,"AV fistula, artificial",4101538,Arteriovenous fistulization
SR00216,"AV Fistula, Artificial vein",2617462,"TRANSLUMINAL BALLOON ANGIOPLASTY, PERCUTANEOUS; FOR MAINTENANCE OF HEMODIALYSIS ACCESS, ARTERIOVENOUS FISTULA OR GRAFT; VENOUS"
SR00217,"AV Fistula, Autologous vein",40660709,ARTERIOVENOUS FISTULA
SR00218,"AV fistula,auto.vein",4101538,Arteriovenous fistulization
SR00219,B12-Endoscopic Conchotomy,4028525,Conchotomy
SR00220,"B12-Nasal Polypectomy, Diffuse",4067379,INP - Intranasal polypectomy
SR00221,"B12-Nasal Polypectomy, Single",4067379,INP - Intranasal polypectomy
SR00222,B13-Caldwell Luc Operation(ENT),4253894,Maxillary sinusotomy by Caldwell-Luc approach
SR00223,B13-Caldwell-Luc Operation(DENT),4253894,Maxillary sinusotomy by Caldwell-Luc approach
SR00224,B13-Endoscopic Radical Op of Frontal& Ethmoid Sinus,4067489,Functional endoscopic sinus surgery - anterior ethmoidectomy and frontal recess dissection
SR00225,B13-Endoscopic Radical Op of MMA&Ethmoid Sinus,4217387,Maxillary sinus endoscopy with removal of mucous membrane
SR00226,"B13-Endoscopic Radical Op of MMA,Ethmoid&Sphenoid Sinus",4067491,Functional endoscopic sinus surgery - antrostomy via middle meatus
SR00226,"B13-Endoscopic Radical Op of MMA,Ethmoid&Sphenoid Sinus",4070019,Operation on sphenoid sinus
SR00227,"B13-Endoscopic Redical of Frontal,Ethmoid & MMA Sinus",4067356,Operation on frontal sinus
SR00227,"B13-Endoscopic Redical of Frontal,Ethmoid & MMA Sinus",4138127,Endoscopic operation
SR00227,"B13-Endoscopic Redical of Frontal,Ethmoid & MMA Sinus",4189601,Nasal sinus procedure
SR00228,"B13-Ethmoidectomy and Sphenoidectomy, Intranasal",2001110,Sphenoidectomy
SR00228,"B13-Ethmoidectomy and Sphenoidectomy, Intranasal",4067358,Intranasal ethmoidectomy
SR00229,"B13-Ethmoidectomy, Intranasal",4067358,Intranasal ethmoidectomy
SR00230,B13-Radical Op of Frontal and Ethmoid Sinus,4067356,Operation on frontal sinus
SR00231,B13-Radical Op of MMA and Ethmoid Sinus,4232331,Radical maxillary antrotomy
SR00232,"B13-Radical Op of MMA, Ethmoid & Sphenoid Sinus",2001095,Radical maxillary antrotomy
SR00232,"B13-Radical Op of MMA, Ethmoid & Sphenoid Sinus",2001102,Ethmoidotomy
SR00232,"B13-Radical Op of MMA, Ethmoid & Sphenoid Sinus",4213281,Sphenoid sinusotomy
SR00233,"B13-Radical Op of MMA,Ethmoid,Frontal&Sphenoid ",4049257,FESS - Middle meatal antrostomy
SR00233,"B13-Radical Op of MMA,Ethmoid,Frontal&Sphenoid ",4067356,Operation on frontal sinus
SR00233,"B13-Radical Op of MMA,Ethmoid,Frontal&Sphenoid ",4070019,Operation on sphenoid sinus
SR00234,"B13-Redical Op of Frontal,Ethmoid & Shenoid Sinus",4067356,Operation on frontal sinus
SR00234,"B13-Redical Op of Frontal,Ethmoid & Shenoid Sinus",4070019,Operation on sphenoid sinus
SR00235,"B13-Redical OP.of Frontal, Ethmoid & MMA Sinus",2001095,Radical maxillary antrotomy
SR00235,"B13-Redical OP.of Frontal, Ethmoid & MMA Sinus",2001102,Ethmoidotomy
SR00235,"B13-Redical OP.of Frontal, Ethmoid & MMA Sinus",4067356,Operation on frontal sinus
SR00236,"B13-Resection of Nasal Tumor,intranasal app.",4108171,Excision of intranasal lesion by internal approach
SR00236,"B13-Resection of Nasal Tumor,intranasal app.",4152745,Excision of neoplasm
SR00237,B17-O/R of Mandibular Bone Fx.(Angle),2004929,Open reduction of mandibular fracture
SR00238,B17-O/R of Mandibular Bone Fx.(Body),2004929,Open reduction of mandibular fracture
SR00239,B17-O/R of Mandibular Bone Fx.(Condylar Head),4271036,Open reduction of mandibular condylar fracture
SR00240,B17-O/R of Mandibular Bone Fx.(Symphysis),2004929,Open reduction of mandibular fracture
SR00241,B17-Open Reduction of Maxillary Bone Fracture,2004927,Open reduction of maxillary fracture
SR00242,B17-Open Reduction of Zygomatic Bone Fracture,4075435,Reduction of fracture of zygomatic bone
SR00243,"B17-Removal of Mandibular Fixation Plate, 정중부",4072550,Removal of fixation of mandible
SR00244,"B18-Apicoectomy, Anterior Tooth(1치당)",40487004,Apicoectomy
SR00245,"B18-Operation of Periapical Cyst, 1 Crown",4121815,Periapical curettage of tooth root
SR00246,"B18-Operation of Periapical Cyst, 2 Crown",4121815,Periapical curettage of tooth root
SR00247,"B18-Operation on Periapical Cyst, Above 3 Crown",4121815,Periapical curettage of tooth root
SR00248,B18-Surgical Removal of Impacted Tooth,4120795,Surgical removal of impacted tooth
SR00249,"B18-Surgical Removal of Impacted Tooth, 골삭제 및 치근불리술",4120795,Surgical removal of impacted tooth
SR00250,B18-Surgical Removal of Tooth,2001119,Surgical removal of tooth
SR00251,B20-Removal of The Fixation Mini Plate,4218109,Removal of internal fixation device
SR00252,B5-Bone Biopsy,2102856,"Biopsy, bone, excisional; deep (eg, humerus, ischium, femur)"
SR00253,BALLON DILATATION UPPER GASTROINTESTINAL,4168080,Dilation of gastrointestinal tract
SR00254,BARTHOLIN CYSTECTOMY,4074000,Excision of Bartholin's gland
SR00255,BILE DUCT (CHOLEDOCHOTOMY),4169514,Incision of common bile duct
SR00256,Blepharoplasty (보험),4297770,Rhytidoplasty of eyelid
SR00257,Blepharoplasty L(70),4297770,Rhytidoplasty of eyelid
SR00258,"Blepharoplasty M,질병동반하지 않음",4297770,Rhytidoplasty of eyelid
SR00259,Blepharoplasty MM(200),4161828,Repair of eyelid
SR00260,Blepharoplasty S(50),4297770,Rhytidoplasty of eyelid
SR00261,"Blepharoplasty S,질병동반하지 않음",4161828,Repair of eyelid
SR00262,Blepharoplasty SM(150),4297770,Rhytidoplasty of eyelid
SR00263,Blepharoplasty SS(100),4297770,Rhytidoplasty of eyelid
SR00264,"Blepharoplasty, 안검 양성종양 적출술 및 성형술",4040924,Excision of benign neoplasm
SR00264,"Blepharoplasty, 안검 양성종양 적출술 및 성형술",4065710,Excision of lesion of eyelid
SR00264,"Blepharoplasty, 안검 양성종양 적출술 및 성형술",4297770,Rhytidoplasty of eyelid
SR00265,BLEPHAROPTOSIS OPERATION,4321379,Repair of blepharoptosis
SR00266,"Blepharoptosis,Fascia Lata Sling (보험)",4308286,Palpebral ligament sling operation
SR00267,"Blepharoptosis,Muscle Resection (보험)",4275409,Resection of extraocular tarsal muscle for blepharoptosis
SR00268,"Blepharoptosis,Others (보험)",4321379,Repair of blepharoptosis
SR00269,bone curettage(others),4216057,Curettage of bone
SR00270,bone curettage(pel.fem.tibia),4216057,Curettage of bone
SR00271,Botox Injection A,4229563,Injection of botulinum toxin
SR00272,Bougination of Esophagus,4043183,Procedure on esophagus
SR00273,BREAST CARE(1회),4029907,Breast care procedure
SR00274,"Brisement Force, Manipulation of Joint",4301348,Manipulation of joint
SR00274,"Brisement Force, Manipulation of Joint",4339401,Arthrolysis by stretching or manipulation
SR00275,Bronchoscopy (Diagnostic),4145244,Diagnostic bronchoscopy
SR00276,Bronchoscopy하 기관지 확장술,4336914,Bronchoscopic placement of stent
SR00277,Buckle Excision,4155600,Removal of scleral buckle
SR00278,"Burr hole,trephination(others)",4312468,Trephination
SR00279,"c Ligation,Stripping of Saphenous Vein",4098138,Stripping and ligation of saphenous vein
SR00280,"C/R & Percutaneous Pinning, Femur",2005436,"Closed reduction of fracture with internal fixation, femur"
SR00281,"C/R & Percutaneous Pinning, Humerus",4218936,Closed reduction of fracture of humerus with internal fixation
SR00282,"C/R & Percutaneous Pinning, Tibia",4314994,Reduction of fracture of tibia with internal fixation
SR00283,"C/R & Percutaneous Pinning, Wrist",4076443,Closed reduction of fracture of wrist
SR00284,"C/R c Internal Fixation,Carpal,Tarsal bone,Clavicle,Patella",4188615,Closed reduction of fracture with internal fixation
SR00285,"C/R c Internal Fixation,Femur",2005436,"Closed reduction of fracture with internal fixation, femur"
SR00286,"C/R c Internal Fixation,Humerus",2005432,"Closed reduction of fracture with internal fixation, humerus"
SR00287,"C/R c Internal Fixation,Other",4188615,Closed reduction of fracture with internal fixation
SR00288,"C/R c Internal Fixation,Ulna or Radius/Tibia or Fibula",2005433,"Closed reduction of fracture with internal fixation, radius and ulna"
SR00289,C/R Metacarpal Metatarsal Finger Toe,4079111,Closed reduction of fracture of finger
SR00289,C/R Metacarpal Metatarsal Finger Toe,4279915,Closed reduction of fracture of tarsal or metatarsal
SR00289,C/R Metacarpal Metatarsal Finger Toe,4289174,Closed reduction of fracture of phalanges of foot
SR00289,C/R Metacarpal Metatarsal Finger Toe,4307225,Closed reduction of fracture of carpals and metacarpals
SR00290,C/R of Nasal Bone Fracture,4097890,Closed reduction of nasal fracture
SR00291,C/sec(repeat),4015701,CS - Caesarean section
SR00292,CALDWELL-LUC OPERATION,4253894,Maxillary sinusotomy by Caldwell-Luc approach
SR00293,CANAL FILLING(SINGLE CANAL),4122350,Root canal obturation
SR00294,CANAL TREATMENT(SIMPLE CANAL),4208099,Endodontic procedure
